CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark
-0.02407463,-0.07117745,-0.27172819,0.13067603,-0.2189018,-0.29912642,-0.5403688,-0.45850971,-0.07973032,0.041651,0.1867934,-0.4440608,-0.32027373,-0.29231822,-0.05255165,-0.38990301,-0.75163251,-0.29172245,-0.14750209,0.02104315,-0.04293029,-0.07472021,-0.41387036,-0.1653695,-0.19438344,-0.17387292,-0.81856793,-0.7321136,-0.03673363,0.17548183,0.18891609,0.26106426,-0.09949452,-0.25192159,0.17367831,0.05161692,0.09891146,-0.92929745,0.00601057,0.20603862,0.31866166,0.20640275,0.09060262,0.00090581,-0.09944814,0.24002862,0.24288523,0.02641361,-0.09442982,0.29220629,0.31529364,0.24864592,REST
-0.02362185,-0.07110618,-0.27103281,0.13114187,-0.21878162,-0.29804257,-0.54053205,-0.4582848,-0.07859478,0.04200244,0.18919007,-0.4421691,-0.32052952,-0.29147249,-0.0520688,-0.38959575,-0.75025707,-0.29005349,-0.14333692,0.02202445,-0.0422325,-0.07244435,-0.41256711,-0.16493754,-0.1947152,-0.17492145,-0.81794173,-0.73140705,-0.03502904,0.17846505,0.18947722,0.26410791,-0.09865931,-0.25134721,0.17360453,0.05086521,0.09824485,-0.92847198,0.00560008,0.21044473,0.32029712,0.20777336,0.09163143,0.00103612,-0.09898763,0.24038428,0.24230006,0.02734214,-0.09162015,0.29529968,0.3176032,0.25030422,REST
-0.0236852,-0.07129167,-0.27170292,0.13087447,-0.21913178,-0.29731438,-0.54195255,-0.45990777,-0.07861529,0.04185528,0.19094534,-0.44058385,-0.3210468,-0.29057238,-0.0517744,-0.38922393,-0.74858117,-0.28960571,-0.13976774,0.0230612,-0.0417329,-0.07054503,-0.41185185,-0.16450474,-0.19534166,-0.17571782,-0.81731576,-0.73088437,-0.0341442,0.18180872,0.1900589,0.26689154,-0.09774328,-0.25084397,0.17300683,0.04944726,0.09708489,-0.92764699,0.00420656,0.2148807,0.32175061,0.20889428,0.09256311,0.00113974,-0.09917175,0.23982121,0.24074624,0.02744523,-0.09071434,0.29747677,0.31990474,0.25207579,REST
-0.02430894,-0.07172063,-0.27389601,0.12979363,-0.21996874,-0.29694131,-0.54472953,-0.46356782,-0.07983033,0.0412331,0.19201081,-0.43932289,-0.32186997,-0.28955474,-0.05165984,-0.38870367,-0.74660259,-0.29046783,-0.13676693,0.02423885,-0.04138821,-0.06901506,-0.41174519,-0.1639943,-0.19620618,-0.17617555,-0.81669003,-0.73051906,-0.03405046,0.18555516,0.19072068,0.26940489,-0.09670119,-0.25035238,0.17191993,0.04741354,0.09547727,-0.92682236,0.00184872,0.2193694,0.32298332,0.20976834,0.09337616,0.00125636,-0.09996375,0.2383237,0.23828079,0.02675516,-0.09175982,0.29867482,0.32219383,0.25397891,REST
-0.0255095,-0.07237273,-0.27769172,0.12785782,-0.22128472,-0.29691166,-0.54889852,-0.46935537,-0.08222366,0.04017468,0.19236329,-0.43839052,-0.32302868,-0.28838313,-0.05171778,-0.38797173,-0.74433666,-0.29268345,-0.13428937,0.02563075,-0.04115661,-0.06783765,-0.41224033,-0.1633483,-0.19725662,-0.17624065,-0.8160646,-0.73028117,-0.03469257,0.18972053,0.19150786,0.27163005,-0.09550101,-0.24981532,0.17039002,0.0448299,0.0934698,-0.92599809,-0.00141951,0.22392415,0.32396454,0.21040198,0.0940472,0.00142242,-0.10129178,0.23591021,0.23499231,0.025325,-0.09471358,0.29886466,0.32446572,0.25602588,REST
-0.02727557,-0.07322099,-0.28308731,0.12506789,-0.22304681,-0.29720175,-0.55442464,-0.47725236,-0.08572099,0.03873732,0.19200842,-0.4377763,-0.32453683,-0.28703934,-0.05193556,-0.38698548,-0.74181616,-0.29624078,-0.13227075,0.02729656,-0.04099317,-0.06698239,-0.41330013,-0.16252576,-0.19843507,-0.17588462,-0.81543934,-0.73013175,-0.03598391,0.19429645,0.19245444,0.2735537,-0.09412176,-0.24917623,0.16848223,0.04178714,0.09111654,-0.9251743,-0.00549963,0.22855452,0.32467592,0.2108112,0.09455378,0.00167392,-0.10304265,0.23264556,0.23100324,0.02323339,-0.09943283,0.29806003,0.3267189,0.25822496,REST
-0.02957048,-0.07423244,-0.28999701,0.12146574,-0.22520068,-0.29777697,-0.56120503,-0.48714077,-0.09019516,0.03699828,0.19098157,-0.43745646,-0.32639101,-0.2855202,-0.05228864,-0.38572395,-0.73908985,-0.30107006,-0.13062838,0.02928095,-0.04084497,-0.06639975,-0.41485906,-0.16150093,-0.1996752,-0.17510113,-0.81481439,-0.73002857,-0.0378071,0.19925711,0.19358577,0.27517432,-0.09255407,-0.24837825,0.16628079,0.03839971,0.08847932,-0.92435086,-0.01024977,0.23327222,0.32511234,0.21102136,0.09488191,0.00204862,-0.10506216,0.22864152,0.22646384,0.02058421,-0.1056802,0.29632258,0.32895747,0.26058394,REST
-0.03233534,-0.07537096,-0.29826123,0.11712846,-0.22767517,-0.29859528,-0.56907862,-0.49880672,-0.09547441,0.03503826,0.18933581,-0.43739581,-0.32857367,-0.28384474,-0.05275027,-0.38419008,-0.73621714,-0.30705491,-0.12926823,0.03160594,-0.04067067,-0.06603446,-0.41682953,-0.16027072,-0.20091692,-0.17391303,-0.81418967,-0.72992951,-0.04002921,0.20455068,0.19490846,0.2764844,-0.09080374,-0.24737591,0.16387519,0.03478699,0.08561863,-0.9235279,-0.01550514,0.23808068,0.32527941,0.21105972,0.09501886,0.00257263,-0.10717836,0.2240355,0.22153535,0.01749029,-0.11315416,0.29374886,0.33118522,0.26310098,REST
-0.03549428,-0.07659785,-0.30765197,0.11217264,-0.23038517,-0.29960877,-0.57782829,-0.51194847,-0.10134757,0.03294708,0.18714377,-0.43754986,-0.33105049,-0.2820479,-0.05328691,-0.38241372,-0.73326778,-0.3140308,-0.1280888,0.03427336,-0.04042821,-0.06581948,-0.41910362,-0.15884894,-0.20209971,-0.17236549,-0.81356525,-0.72979283,-0.04250036,0.21010794,0.19641896,0.27748919,-0.08889125,-0.24613057,0.16136491,0.03108041,0.08259925,-0.92270529,-0.02107455,0.24298002,0.32519412,0.21095961,0.0949599,0.00326836,-0.10919685,0.21899725,0.21639463,0.01407961,-0.12148673,0.29046944,0.33340672,0.26577243,REST
-0.03895944,-0.07787234,-0.31788424,0.1067375,-0.23323931,-0.30076724,-0.58719385,-0.52620244,-0.10757664,0.03081129,0.18448557,-0.43786913,-0.33378297,-0.28017873,-0.05386577,-0.38044566,-0.73032022,-0.32179633,-0.12698281,0.03725982,-0.04008879,-0.06568259,-0.42156011,-0.15726861,-0.20317164,-0.17052567,-0.81294101,-0.72958422,-0.04506801,0.2158428,0.1980972,0.27819175,-0.08685008,-0.24461858,0.15884574,0.02740284,0.07948136,-0.92188311,-0.02676358,0.24796958,0.32488111,0.21075356,0.09470652,0.00414808,-0.11092627,0.21370751,0.21121041,0.01048219,-0.13028219,0.28664565,0.33562967,0.26858681,REST
-0.0426373,-0.07915584,-0.32864422,0.10097856,-0.23614563,-0.30202103,-0.59689647,-0.54116887,-0.11391685,0.02871565,0.18145189,-0.43830124,-0.33672288,-0.27828792,-0.0544434,-0.37835279,-0.7274527,-0.33012369,-0.12584509,0.0405253,-0.03962555,-0.06554522,-0.42407271,-0.15557094,-0.20408146,-0.1684684,-0.81231707,-0.72927266,-0.04757875,0.22166568,0.19991796,0.27861023,-0.08472054,-0.24282493,0.15641402,0.02387351,0.07632492,-0.92106128,-0.03237535,0.25305122,0.3243722,0.21047318,0.09427046,0.00521987,-0.11217944,0.20835714,0.20614143,0.00682943,-0.13913456,0.28245977,0.33786416,0.27153075,REST
-0.04643792,-0.08041268,-0.33960852,0.09505621,-0.23901875,-0.30332309,-0.60665584,-0.55644315,-0.12013105,0.02673447,0.17813165,-0.43879375,-0.33982202,-0.27642527,-0.05497533,-0.37621111,-0.72473693,-0.33877456,-0.12457598,0.04401453,-0.03902182,-0.06533052,-0.42651781,-0.1538033,-0.20478687,-0.16627529,-0.81169331,-0.72883695,-0.04988987,0.22748502,0.20184885,0.2787641,-0.08254963,-0.24074669,0.15415664,0.02059453,0.07318634,-0.92023993,-0.03772963,0.25822666,0.32370248,0.21015033,0.09366971,0.00648318,-0.11279346,0.20312719,0.2013263,0.0032438,-0.14765935,0.27809936,0.34011877,0.27458665,REST
-0.05027837,-0.08160958,-0.35046503,0.08912907,-0.24178143,-0.30463058,-0.6162039,-0.57163376,-0.12600088,0.0249359,0.17461357,-0.43929601,-0.34303182,-0.27462971,-0.0554139,-0.37409744,-0.7222321,-0.34750721,-0.12308255,0.0476655,-0.03826084,-0.06496081,-0.42877859,-0.15200843,-0.20524473,-0.1640207,-0.81106985,-0.72826242,-0.05186744,0.23321959,0.20386033,0.27868637,-0.08038191,-0.23838568,0.15215705,0.01765895,0.07012367,-0.91941893,-0.04265891,0.26350319,0.32291135,0.20981818,0.09293325,0.00793663,-0.11262805,0.19819392,0.19688685,-0.0001572,-0.15550077,0.27375361,0.34240448,0.27773711,REST
-0.0540876,-0.08271903,-0.36093053,0.0833432,-0.24437052,-0.30590802,-0.62530524,-0.58638966,-0.13134162,0.02336762,0.17097372,-0.4397622,-0.34630695,-0.27293232,-0.0557157,-0.37208799,-0.71998543,-0.35609791,-0.1212885,0.0514084,-0.03734194,-0.06437208,-0.43075585,-0.1502275,-0.20542914,-0.16177908,-0.81044662,-0.72754288,-0.05340298,0.23879346,0.20591711,0.27840585,-0.07826248,-0.23575614,0.15047786,0.0151281,0.06718487,-0.91859835,-0.04703487,0.26888305,0.32203496,0.20950277,0.09209025,0.00957052,-0.11159052,0.19369884,0.1929131,-0.00327746,-0.16237028,0.2695905,0.34472704,0.28096008,REST
-0.05780742,-0.08371894,-0.37076616,0.07782748,-0.24673815,-0.30712655,-0.63376331,-0.60041302,-0.13600951,0.0220653,0.16728227,-0.44015133,-0.3496047,-0.27134934,-0.05583941,-0.3702493,-0.7180267,-0.36434427,-0.11913263,0.05517519,-0.03626763,-0.06350852,-0.43236837,-0.14849035,-0.20531894,-0.15961145,-0.80982363,-0.72667879,-0.05440783,0.24414672,0.20798956,0.2779586,-0.07622927,-0.23287533,0.14917018,0.01304566,0.06441522,-0.91777819,-0.05075858,0.2743707,0.32110858,0.20922787,0.09117546,0.01137289,-0.10962656,0.18975988,0.18947157,-0.00603559,-0.16804202,0.2657581,0.34709135,0.28423345,REST
-0.06139461,-0.08459545,-0.37979192,0.07268415,-0.24885447,-0.30826658,-0.64143759,-0.61347717,-0.13991319,0.02104912,0.16360092,-0.44043079,-0.35288838,-0.26988113,-0.05575178,-0.36863363,-0.71636766,-0.37207964,-0.11657525,0.05890353,-0.03504524,-0.0623302,-0.43355975,-0.14681524,-0.20490381,-0.15756601,-0.80920088,-0.72567689,-0.05481996,0.24923784,0.21005255,0.27738163,-0.07431108,-0.22976469,0.14826691,0.01143014,0.06185157,-0.91695845,-0.0537714,0.27996981,0.32016265,0.20901208,0.09022501,0.01333188,-0.10672825,0.18645808,0.18660049,-0.00837102,-0.17236814,0.2623713,0.34949794,0.28753603,REST
-0.06482095,-0.0853426,-0.38789168,0.06798555,-0.25070685,-0.30931577,-0.64824396,-0.62543076,-0.14301163,0.02032458,0.15998408,-0.44057575,-0.35612747,-0.26851276,-0.05542644,-0.36727512,-0.71500242,-0.37917569,-0.11359659,0.06254036,-0.03368677,-0.06081248,-0.43429822,-0.14520736,-0.20418039,-0.15567426,-0.80857843,-0.72454798,-0.0546026,0.254044,0.21208625,0.27671325,-0.07252604,-0.22644693,0.14778572,0.0102813,0.05952259,-0.91613907,-0.05604997,0.28568208,0.31922287,0.20887008,0.08927551,0.01543473,-0.10293128,0.18384072,0.18431552,-0.01024337,-0.17527571,0.2595084,0.35194337,0.29084796,REST
-0.06806761,-0.08596108,-0.39501271,0.06377675,-0.25229681,-0.31026813,-0.65415233,-0.63619572,-0.14530982,0.01988936,0.15648672,-0.44056845,-0.35929412,-0.26721299,-0.05484226,-0.36618811,-0.71390849,-0.38554451,-0.11019538,0.06604716,-0.03220146,-0.05894467,-0.43457538,-0.14365755,-0.20315063,-0.15395038,-0.80795616,-0.72330475,-0.05374019,0.25856298,0.21408038,0.27599677,-0.07087835,-0.22294164,0.14773192,0.00958558,0.05744952,-0.9153201,-0.05760093,0.29150921,0.31831136,0.20881513,0.08836376,0.01767409,-0.09830264,0.18192653,0.18261507,-0.01162954,-0.17675568,0.25721368,0.35442233,0.29415247,REST
-0.07112373,-0.08645821,-0.40116018,0.06007458,-0.25363782,-0.31112257,-0.65918362,-0.64576268,-0.14685674,0.01972822,0.15316011,-0.44039717,-0.36236441,-0.26594555,-0.05399003,-0.36536849,-0.71304971,-0.39114049,-0.1063901,0.06939775,-0.0306053,-0.05673444,-0.43440479,-0.14214717,-0.20182502,-0.15239601,-0.80733418,-0.72196269,-0.05224086,0.26280648,0.21602657,0.27526438,-0.06936381,-0.21926774,0.14809589,0.00931464,0.05564342,-0.91450155,-0.05846181,0.29744506,0.31744587,0.20885621,0.08752107,0.02004252,-0.09294285,0.18070275,0.18148246,-0.01252693,-0.17686222,0.25549093,0.35692462,0.29743391,REST
-0.07398301,-0.08684757,-0.40639102,0.05687141,-0.25475213,-0.3118811,-0.66339934,-0.65417892,-0.14773563,0.01982298,0.15005895,-0.4400554,-0.36531577,-0.26466614,-0.05287014,-0.36479375,-0.71237969,-0.39595437,-0.10221545,0.07258154,-0.02891061,-0.05420198,-0.43381637,-0.14064832,-0.20021619,-0.15099904,-0.80671245,-0.72053421,-0.05012804,0.26680097,0.21792363,0.27455115,-0.06796547,-0.21543875,0.14886063,0.00943673,0.05410706,-0.91368335,-0.05868757,0.3034808,0.31664145,0.20900123,0.08677647,0.02253849,-0.08696751,0.18013756,0.18089397,-0.01294713,-0.17568922,0.25431389,0.35943884,0.3006818,REST
-0.07664093,-0.08714913,-0.41080225,0.05413781,-0.25566858,-0.31254944,-0.66689444,-0.6615321,-0.14805372,0.02014547,0.14723666,-0.43954208,-0.36812794,-0.26333496,-0.05149607,-0.36443135,-0.71184635,-0.40001416,-0.09772397,0.07559717,-0.02713671,-0.05138498,-0.43285611,-0.13913512,-0.19834825,-0.14974482,-0.80609095,-0.71903265,-0.04744559,0.27057758,0.21976797,0.27388594,-0.06666073,-0.21146929,0.14999506,0.00990966,0.0528292,-0.91286558,-0.05835416,0.30959707,0.31590852,0.20925179,0.08615089,0.02515885,-0.08050779,0.18017498,0.18081532,-0.01292183,-0.17336622,0.25362277,0.36194849,0.30388579,REST
-0.07909171,-0.08738795,-0.4145129,0.05182866,-0.25641847,-0.31313425,-0.66978043,-0.66793668,-0.1479305,0.02066701,0.14475189,-0.43886063,-0.37077868,-0.26191902,-0.04988656,-0.36423939,-0.71139616,-0.40337315,-0.09297948,0.07845298,-0.02530195,-0.04833045,-0.43157864,-0.13758436,-0.1962461,-0.14861317,-0.80546969,-0.71746713,-0.04424788,0.27417088,0.22155683,0.27329215,-0.065422,-0.20737089,0.15146396,0.01069598,0.05178844,-0.91204822,-0.05754161,0.31576777,0.31525689,0.20960797,0.08566075,0.0279039,-0.07369275,0.18075199,0.18121122,-0.01249459,-0.17003331,0.2533372,0.36443526,0.30703917,REST
-0.08132366,-0.08759193,-0.41765279,0.04988804,-0.25703314,-0.31364235,-0.67217505,-0.67351407,-0.14748715,0.02135806,0.14266735,-0.43801758,-0.3732444,-0.26039603,-0.04807103,-0.36417449,-0.71097863,-0.40610397,-0.08805549,0.0811628,-0.02342578,-0.04509271,-0.43004385,-0.13598126,-0.1939382,-0.14758483,-0.80484867,-0.71584386,-0.04059824,0.27761352,0.22328417,0.27279031,-0.06422154,-0.20315409,0.15322693,0.01176016,0.05095211,-0.91123128,-0.05633112,0.32195884,0.31469506,0.21006787,0.08531652,0.03077694,-0.06664111,0.18180053,0.18204398,-0.01172018,-0.165829,0.25336322,0.36687991,0.31013727,REST
-0.08331992,-0.08779157,-0.42034903,0.04825384,-0.25754285,-0.31407961,-0.67418909,-0.67838299,-0.14683695,0.02219002,0.14104924,-0.43702257,-0.37550011,-0.25875831,-0.04608198,-0.36419418,-0.71055001,-0.40828907,-0.08303083,0.08374322,-0.02152794,-0.04172875,-0.42830959,-0.13432273,-0.19145219,-0.1466419,-0.80422789,-0.71416605,-0.03656455,0.2809346,0.22494106,0.27239847,-0.063032,-0.19882883,0.15524323,0.01307485,0.05027881,-0.9104147,-0.05479676,0.32813305,0.31423196,0.21062648,0.08512462,0.03378131,-0.05945501,0.18325493,0.18327712,-0.01066084,-0.16087893,0.25360101,0.36926413,0.31317845,REST
-0.08505818,-0.08801702,-0.42271209,0.04686845,-0.25797135,-0.31445056,-0.67591703,-0.68264067,-0.14607343,0.02313458,0.13995934,-0.43588668,-0.37751785,-0.25701845,-0.04395939,-0.36426559,-0.71007615,-0.41001812,-0.0779855,0.08620763,-0.01963204,-0.03829858,-0.42643142,-0.1326215,-0.18882257,-0.14577708,-0.8036074,-0.71243298,-0.03221919,0.28415251,0.22651225,0.27212614,-0.06183297,-0.19440804,0.15746765,0.01461409,0.04971674,-0.90959853,-0.05300695,0.33424351,0.31387636,0.2112768,0.08508592,0.03691746,-0.05221612,0.18505184,0.18487199,-0.00938788,-0.15529142,0.25395066,0.37156889,0.3161608,REST
-0.08651274,-0.08829982,-0.42482984,0.0456735,-0.25834036,-0.31475952,-0.67743051,-0.68635923,-0.14527042,0.02416199,0.13945633,-0.43462458,-0.37927064,-0.25520796,-0.04174094,-0.36436725,-0.70953429,-0.41137722,-0.07299896,0.08856318,-0.01776707,-0.03486092,-0.42445761,-0.13090877,-0.18608277,-0.14498933,-0.8029871,-0.71064568,-0.02763646,0.28727403,0.22797388,0.2719782,-0.06061215,-0.18990876,0.15985508,0.01635854,0.04920723,-0.90878278,-0.05101837,0.34024063,0.31363738,0.21200821,0.08519686,0.04018277,-0.04498438,0.18713486,0.18678744,-0.00797806,-0.14915153,0.25431943,0.37377626,0.31908268,REST
-0.08765598,-0.08866947,-0.42676264,0.04461776,-0.2586675,-0.31501135,-0.67877454,-0.68958229,-0.14447558,0.02524394,0.13958898,-0.43325374,-0.38073349,-0.25337413,-0.03946593,-0.36449227,-0.70891315,-0.41244611,-0.06814572,0.09080954,-0.01596234,-0.0314685,-0.42242929,-0.12923275,-0.18326791,-0.14428602,-0.80236709,-0.70880139,-0.02289013,0.290295,0.22929804,0.27195835,-0.05936529,-0.18535209,0.16236037,0.01829193,0.048687,-0.90796745,-0.04887601,0.34607473,0.31352356,0.21280727,0.08545297,0.04357145,-0.03779415,0.18945533,0.18897717,-0.00651147,-0.14251947,0.25462788,0.37587038,0.3219431,REST
-0.08846278,-0.08915269,-0.42854288,0.04365532,-0.25896823,-0.3152115,-0.67996877,-0.6923281,-0.14371251,0.02634798,0.14038898,-0.43179429,-0.38188595,-0.25157988,-0.03717245,-0.36464903,-0.70821267,-0.41329661,-0.06349469,0.0929356,-0.01425528,-0.02817037,-0.42037997,-0.12765722,-0.1804152,-0.14368305,-0.80174726,-0.7069003,-0.01805567,0.29319853,0.23044808,0.27206013,-0.05809896,-0.1807664,0.16493565,0.02039577,0.04809006,-0.90715247,-0.04661814,0.35169417,0.31354141,0.21365464,0.08584422,0.04706795,-0.03066468,0.19196716,0.1913871,-0.00507194,-0.13544434,0.25480768,0.37783533,0.32473847,REST
-0.08891368,-0.0897724,-0.43017867,0.0427465,-0.25925654,-0.3153666,-0.68101001,-0.6945951,-0.14298381,0.02744482,0.14187224,-0.43026969,-0.38271236,-0.24989393,-0.03488814,-0.3648586,-0.70744181,-0.41398829,-0.05910519,0.09492339,-0.01267814,-0.02500395,-0.41833425,-0.12625435,-0.17755619,-0.14319593,-0.80112773,-0.70494074,-0.01320388,0.29596296,0.23138897,0.2722815,-0.0568264,-0.17618181,0.16753787,0.02265612,0.04735392,-0.90633792,-0.04426872,0.35705543,0.31369591,0.21453117,0.08636466,0.05065564,-0.02359178,0.19463579,0.19395676,-0.00373949,-0.12795527,0.25481173,0.37965968,0.32746735,REST
-0.08899999,-0.09054747,-0.4316631,0.0418531,-0.25954863,-0.31548706,-0.68188202,-0.69637126,-0.14228018,0.02849613,0.14402728,-0.42870784,-0.38320884,-0.24839166,-0.03263647,-0.36515468,-0.70661592,-0.41457579,-0.05502957,0.09674378,-0.01127432,-0.02200387,-0.4163146,-0.12510493,-0.17472734,-0.14284544,-0.80050844,-0.70292622,-0.00840991,0.29855597,0.23207922,0.27260759,-0.05557094,-0.17163759,0.17011805,0.025047,0.04641648,-0.90552372,-0.04185564,0.36211509,0.31398511,0.2154101,0.08700322,0.05430568,-0.01657219,0.1974187,0.19661123,-0.00259779,-0.12009382,0.25460032,0.38133001,0.33012265,REST
-0.08872513,-0.09149002,-0.43298006,0.04094231,-0.2598609,-0.31558457,-0.68255842,-0.69764656,-0.14158155,0.02946841,0.14682236,-0.42713878,-0.38337907,-0.24713793,-0.0304307,-0.36557278,-0.70575356,-0.41510201,-0.05130583,0.09836645,-0.01007706,-0.0191913,-0.41433755,-0.1242828,-0.17195418,-0.14264205,-0.79988939,-0.70085829,-0.00374045,0.30094913,0.23248543,0.27302983,-0.05435738,-0.16717032,0.17263561,0.02754657,0.04522954,-0.90470994,-0.03939637,0.36684343,0.31440386,0.21626611,0.08775286,0.05798979,-0.00958889,0.20028335,0.19927223,-0.00171927,-0.11189955,0.25415295,0.38283715,0.33269855,JUNK
-0.0881094,-0.09260684,-0.43411821,0.03997822,-0.26021448,-0.31567475,-0.683016,-0.6984275,-0.14086975,0.03032266,0.15019785,-0.42559615,-0.38324079,-0.24618901,-0.02827728,-0.36615032,-0.70487326,-0.41560853,-0.04796384,0.09975785,-0.00912122,-0.01658188,-0.41242123,-0.12385499,-0.16926245,-0.1425914,-0.79927057,-0.69874209,0.00073705,0.30311424,0.2325771,0.27353498,-0.05321448,-0.16281986,0.17504753,0.03012113,0.04375357,-0.90389657,-0.03691521,0.37121695,0.3149386,0.2170696,0.08860442,0.06167026,-0.00263369,0.20318665,0.20185073,-0.00117305,-0.10343656,0.25345445,0.38417119,0.33518595,JUNK
-0.08718917,-0.09389747,-0.43507767,0.03892397,-0.26063272,-0.31577364,-0.68324059,-0.69874609,-0.14013176,0.03102337,0.15407276,-0.42411381,-0.38282293,-0.24557675,-0.02616899,-0.36691421,-0.70399028,-0.41613069,-0.04501955,0.10089035,-0.00843182,-0.01418066,-0.41058329,-0.12386771,-0.1666639,-0.14268033,-0.79865205,-0.69658226,0.00496515,0.30503345,0.23233648,0.27411219,-0.05216682,-0.15861967,0.1773206,0.03274072,0.04196919,-0.90308362,-0.0344314,0.375227,0.31556877,0.2177919,0.08955031,0.06531043,0.00429942,0.20608997,0.20426054,-0.00101258,-0.09478655,0.25249919,0.38532487,0.33757707,JUNK
-0.08601923,-0.09535551,-0.43588218,0.03773673,-0.26114503,-0.31590146,-0.68323803,-0.69867361,-0.13937216,0.03153196,0.15834005,-0.42272827,-0.38217092,-0.24531478,-0.02409653,-0.36788425,-0.70311439,-0.4167113,-0.04248179,0.10174078,-0.00803128,-0.01199024,-0.40884706,-0.12434974,-0.16417311,-0.14288677,-0.79803371,-0.69438618,0.00888575,0.30669627,0.23175402,0.27474496,-0.05123666,-0.15460286,0.17941783,0.03535908,0.03986854,-0.90227103,-0.03197909,0.37887213,0.31626186,0.21840173,0.09057906,0.06886822,0.01119759,0.20893732,0.20640765,-0.00128549,-0.08607005,0.25127733,0.38628829,0.33985925,JUNK
-0.08467056,-0.0969673,-0.43658409,0.03636654,-0.2617833,-0.31607726,-0.68303818,-0.69832087,-0.13861054,0.03181778,0.16287816,-0.42147386,-0.38134196,-0.24538592,-0.02203879,-0.36905676,-0.70224816,-0.41739252,-0.04034616,0.10230064,-0.00792667,-0.01000394,-0.40723893,-0.1252972,-0.16178635,-0.14316328,-0.79741561,-0.69215977,0.01245386,0.30810884,0.23083721,0.27542317,-0.05043501,-0.15079041,0.1813159,0.03793846,0.03746986,-0.90145886,-0.02958954,0.38216618,0.31697887,0.2188722,0.09168003,0.07230491,0.01804013,0.21167675,0.20820864,-0.00201848,-0.07743011,0.24978204,0.38705471,0.34202212,JUNK
-0.08322273,-0.09871319,-0.43726167,0.03476341,-0.26257974,-0.31632,-0.68269289,-0.69783729,-0.13788383,0.03185255,0.16755457,-0.42038283,-0.38040155,-0.24575302,-0.01997485,-0.37041286,-0.70138669,-0.41822353,-0.03860277,0.10257277,-0.00811803,-0.00821464,-0.40579027,-0.12668432,-0.15950048,-0.14345375,-0.79679781,-0.68990868,0.01563048,0.30928653,0.22960518,0.27613121,-0.04976854,-0.14719798,0.18299349,0.04043637,0.03480396,-0.90064704,-0.02730246,0.38512731,0.3176713,0.21917626,0.09283832,0.07558224,0.02478969,0.21424802,0.20959301,-0.00322456,-0.06903089,0.24799889,0.38761416,0.34405375,JUNK
-0.08176229,-0.10056741,-0.43802035,0.03287349,-0.26356569,-0.31664559,-0.68227589,-0.69740373,-0.13724576,0.03161811,0.17223655,-0.41948292,-0.37942114,-0.24635173,-0.01787871,-0.37190917,-0.70051825,-0.41925347,-0.03723381,0.10257645,-0.00859077,-0.00661117,-0.40453422,-0.12845519,-0.15729758,-0.14368328,-0.79618019,-0.68763852,0.01839155,0.31025854,0.22809246,0.27685574,-0.04923203,-0.14382806,0.18444265,0.04282067,0.03192189,-0.89983565,-0.02515333,0.38778365,0.31828654,0.21929339,0.09403811,0.0786679,0.03140194,0.21659669,0.21050917,-0.00489541,-0.06104638,0.24591154,0.38795823,0.34594354,JUNK
-0.08037654,-0.10250083,-0.43898666,0.03064211,-0.26476911,-0.31706497,-0.68187773,-0.69722545,-0.13676244,0.03110908,0.1767986,-0.41879579,-0.37847513,-0.24709654,-0.01572254,-0.37348112,-0.69962573,-0.42052913,-0.03621488,0.10234777,-0.00931535,-0.00517721,-0.40350315,-0.13052814,-0.15514751,-0.14376391,-0.79556286,-0.68534923,0.02073025,0.31106561,0.22634894,0.27758721,-0.04880874,-0.14066964,0.18566948,0.04507172,0.0288916,-0.89902467,-0.02317062,0.39017162,0.31876975,0.21920869,0.09526294,0.08153915,0.03783108,0.218677,0.21093081,-0.00700085,-0.05364471,0.2435039,0.38808057,0.34768486,JUNK
-0.07914848,-0.1044805,-0.44030011,0.02801732,-0.26621205,-0.31758338,-0.68160015,-0.69752043,-0.13650669,0.03032824,0.18112598,-0.41833583,-0.37763938,-0.2478894,-0.0134811,-0.37504759,-0.69868952,-0.42209584,-0.03551754,0.10193522,-0.01025552,-0.00389592,-0.40272865,-0.13280298,-0.15301475,-0.14360391,-0.79494578,-0.68304044,0.02265272,0.31175351,0.22443201,0.27831799,-0.04847451,-0.13770263,0.18668956,0.04717897,0.02579364,-0.89821404,-0.02137993,0.39232764,0.31906393,0.21891363,0.09649204,0.084179,0.04402537,0.22044779,0.21085744,-0.0094936,-0.04698731,0.24075538,0.38797536,0.34927133,JUNK
