CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark
0.05307593,0.04941033,-0.16351818,-0.08451016,-0.00607642,-0.25531402,-0.0172899,-0.01189676,-0.13686411,-0.17397171,-0.08166058,-0.24126649,-0.22966695,-0.2348935,-0.02502378,-0.17995115,-0.23528971,-0.11377691,-0.02033826,-0.12064979,-0.04947177,0.10035747,-0.36985731,-0.35010555,-0.11307502,-0.23002934,-0.19084339,-0.26360267,-0.09544995,-0.03574106,-0.06268919,0.02742807,-0.0513453,-0.40443355,-0.13742872,-0.40795392,-0.44037256,-0.26657689,-0.12869322,0.04430909,0.01913035,-0.15227963,-0.13213876,-0.1651978,-0.30844229,-0.39999467,-0.45830023,-0.37063569,-0.15609659,-0.02620525,-0.06299958,-0.11740716,JUNK
0.05199788,0.04979986,-0.16374213,-0.08451187,-0.00603382,-0.25789422,-0.02252735,-0.01371923,-0.13634932,-0.17404968,-0.08124503,-0.24338368,-0.22893423,-0.23478813,-0.02499989,-0.18039823,-0.2384892,-0.1166405,-0.01864528,-0.11610229,-0.04974506,0.1014537,-0.36975384,-0.34948173,-0.11272853,-0.23009264,-0.19089672,-0.26379704,-0.09285702,-0.03030916,-0.05756593,0.02934805,-0.04734666,-0.4061414,-0.13699454,-0.40798858,-0.44040447,-0.26774642,-0.12941578,0.04594285,0.02084347,-0.1518929,-0.12867765,-0.16352947,-0.30994028,-0.40044594,-0.45728979,-0.37275463,-0.16051611,-0.02579084,-0.06304207,-0.11245691,JUNK
0.05034115,0.0498269,-0.16386226,-0.08453866,-0.00605263,-0.2608746,-0.02821236,-0.01560801,-0.13576548,-0.17419992,-0.08105154,-0.24562399,-0.22788854,-0.23468012,-0.02497154,-0.18084688,-0.24190146,-0.1194367,-0.01671912,-0.11149968,-0.05010333,0.10121996,-0.36951351,-0.34855667,-0.11230328,-0.23019588,-0.1909439,-0.26386958,-0.0901527,-0.02474986,-0.05221748,0.03043679,-0.04357377,-0.40760189,-0.13673815,-0.40805033,-0.4404459,-0.26884505,-0.1301478,0.04765018,0.02270598,-0.15140484,-0.124857,-0.16157389,-0.31156147,-0.40101594,-0.45643365,-0.37477425,-0.16517989,-0.02539987,-0.06310073,-0.10737073,JUNK
0.04814208,0.0495044,-0.16389012,-0.08459757,-0.00613553,-0.26411417,-0.03410244,-0.01747249,-0.13501975,-0.17437078,-0.08108892,-0.24795137,-0.22656696,-0.23457935,-0.02492259,-0.1812896,-0.24541803,-0.12214717,-0.01450254,-0.1069288,-0.05048069,0.09961202,-0.36914873,-0.34739211,-0.111805,-0.23035426,-0.1909975,-0.26383936,-0.08736433,-0.0192067,-0.04678884,0.03070108,-0.04003029,-0.40881309,-0.13665867,-0.40819788,-0.44057637,-0.26985288,-0.13084003,0.04938509,0.02470484,-0.15079243,-0.12071422,-0.15935013,-0.3132346,-0.40176705,-0.45585716,-0.37673846,-0.16995364,-0.02503748,-0.06318469,-0.1021907,JUNK
0.04548081,0.0488736,-0.16384439,-0.08469272,-0.00627955,-0.26748329,-0.03997349,-0.0192309,-0.13399588,-0.17449188,-0.08134185,-0.25031221,-0.2250327,-0.23449458,-0.02483485,-0.18171783,-0.2489455,-0.12476029,-0.01192692,-0.10248173,-0.050788,0.09669401,-0.36867628,-0.3460767,-0.11123827,-0.23057772,-0.19107133,-0.26372769,-0.08451884,-0.01384182,-0.04144818,0.03020936,-0.03669689,-0.40979666,-0.13674547,-0.40847573,-0.44086134,-0.27075669,-0.13144016,0.05109908,0.02681975,-0.15003136,-0.11631884,-0.15690078,-0.31489816,-0.40274346,-0.45566663,-0.37868801,-0.17470269,-0.02470184,-0.06329647,-0.096969,JUNK
0.04247858,0.04800362,-0.16375096,-0.08482733,-0.00647924,-0.27087116,-0.04562556,-0.0208137,-0.13256457,-0.17448321,-0.08177537,-0.25264022,-0.22337125,-0.23443598,-0.02469384,-0.18212461,-0.25241217,-0.12727307,-0.00892001,-0.09825621,-0.05092014,0.09263141,-0.36811823,-0.34472597,-0.11061136,-0.23087244,-0.19118118,-0.26356024,-0.08164549,-0.00883068,-0.03638198,0.02908219,-0.03353636,-0.41060004,-0.13698587,-0.40891552,-0.44135126,-0.27155298,-0.13190122,0.05273753,0.02901655,-0.14910099,-0.11177269,-0.154293,-0.31650651,-0.40397292,-0.45594642,-0.38066041,-0.17930585,-0.02439294,-0.06343882,-0.09176795,JUNK
0.03928849,0.04698671,-0.163637,-0.08499849,-0.00672039,-0.27418408,-0.05088922,-0.0221628,-0.1305891,-0.17425589,-0.08233248,-0.25485784,-0.2216814,-0.23440677,-0.02448058,-0.18249935,-0.25576019,-0.12968333,-0.00541077,-0.09434463,-0.05076312,0.0876874,-0.36749449,-0.34346402,-0.10992506,-0.23123533,-0.19133663,-0.26335615,-0.07877041,-0.00434624,-0.03177959,0.02748781,-0.03049313,-0.41128314,-0.1373516,-0.40952483,-0.44207221,-0.27223682,-0.1321743,0.05424804,0.0312562,-0.14798266,-0.10719902,-0.15160607,-0.31802133,-0.40545577,-0.45675257,-0.3826783,-0.1836482,-0.0240987,-0.06360516,-0.08665247,JUNK
0.03608397,0.04593039,-0.16353002,-0.08520009,-0.00698474,-0.27735251,-0.05563156,-0.02323955,-0.12793998,-0.1737231,-0.08294216,-0.2568832,-0.22006851,-0.23440683,-0.02417701,-0.18283144,-0.25895137,-0.13199238,-0.00133713,-0.09083345,-0.05020367,0.08219481,-0.36682341,-0.34241831,-0.10917822,-0.23165697,-0.19154353,-0.26313156,-0.07591918,-0.00055205,-0.02782503,0.02562509,-0.02750179,-0.4119164,-0.13780901,-0.41029313,-0.44302827,-0.27280724,-0.13221644,0.05557975,0.03349325,-0.14666305,-0.10273636,-0.14892876,-0.31941801,-0.40717137,-0.45811042,-0.38475242,-0.18763393,-0.02380323,-0.06378487,-0.08168567,JUNK
0.03304619,0.04494959,-0.1634552,-0.0854229,-0.00725113,-0.2803289,-0.05976856,-0.02402151,-0.1245049,-0.17280836,-0.08352642,-0.2586377,-0.21863477,-0.23443228,-0.02376737,-0.18310997,-0.2619645,-0.134203,0.00334662,-0.08779997,-0.04914067,0.07652804,-0.36612108,-0.34170961,-0.10836796,-0.23212215,-0.19180223,-0.26289764,-0.07311675,0.00240808,-0.02468612,0.0237027,-0.02449543,-0.41257426,-0.13832088,-0.41119325,-0.44420239,-0.27326447,-0.13199295,0.05668524,0.03567624,-0.14513732,-0.09852838,-0.14635292,-0.32068279,-0.40908056,-0.46001571,-0.38688117,-0.19118811,-0.02348975,-0.06396638,-0.07692739,JUNK
0.03035063,0.04415706,-0.16343227,-0.08565435,-0.0074954,-0.28308308,-0.06325856,-0.02450277,-0.12020092,-0.1714524,-0.08400673,-0.26005116,-0.21747091,-0.23447438,-0.02323703,-0.18332431,-0.26479033,-0.13631837,0.00866428,-0.08530748,-0.04749387,0.07107347,-0.36539963,-0.34144056,-0.1074883,-0.23261029,-0.19210607,-0.26265913,-0.07038681,0.0044192,-0.02250252,0.02192413,-0.02141449,-0.41332731,-0.13884644,-0.41218284,-0.44555709,-0.27360788,-0.13148019,0.05752349,0.03775084,-0.1434104,-0.09471361,-0.143966,-0.32181117,-0.41112778,-0.46243495,-0.38904944,-0.19426064,-0.02314214,-0.06413788,-0.07243093,JUNK
0.02815405,0.04365558,-0.16347276,-0.08587694,-0.00768985,-0.28560132,-0.0661121,-0.02469207,-0.11497951,-0.16961573,-0.08430804,-0.26106772,-0.21664692,-0.23451641,-0.02257011,-0.18346184,-0.26742649,-0.13833885,0.01461399,-0.08339824,-0.04520934,0.06620399,-0.36466286,-0.34168133,-0.10652584,-0.23309457,-0.19243905,-0.26241028,-0.06774974,0.00540513,-0.02137362,0.02047456,-0.01820805,-0.41423157,-0.13933678,-0.41320446,-0.44703665,-0.27383155,-0.1306618,0.05806613,0.03966839,-0.14149646,-0.09141336,-0.14184204,-0.32280159,-0.41324151,-0.46530628,-0.39122704,-0.19681893,-0.0227394,-0.06428298,-0.06823599,JUNK
0.02658193,0.04352805,-0.16358101,-0.08607344,-0.0078088,-0.28788391,-0.06836652,-0.0246161,-0.10883943,-0.16728784,-0.08436895,-0.26165289,-0.21620828,-0.23453957,-0.02175611,-0.18351215,-0.2698774,-0.14026561,0.02116156,-0.08209711,-0.04227042,0.06224179,-0.36391264,-0.34246975,-0.10546748,-0.23354724,-0.19278044,-0.26214072,-0.06522536,0.00533208,-0.02135519,0.01949998,-0.01484642,-0.41532919,-0.13974668,-0.41419578,-0.44857439,-0.27393007,-0.12953778,0.05829554,0.04138342,-0.13942082,-0.0887251,-0.1400405,-0.32365927,-0.415346,-0.46854681,-0.39337674,-0.19885968,-0.0222664,-0.06438868,-0.0643722,JUNK
0.0257191,0.04383129,-0.16375318,-0.08622649,-0.00783041,-0.28994194,-0.07010397,-0.0243133,-0.10183007,-0.1644894,-0.08414733,-0.2617968,-0.21617155,-0.23452339,-0.02078958,-0.18346772,-0.27215055,-0.1421008,0.02824039,-0.08140935,-0.03869895,0.05943267,-0.36314619,-0.34380668,-0.1043015,-0.23394127,-0.19310601,-0.26183605,-0.06283253,0.00421098,-0.02245352,0.01909471,-0.01132489,-0.41664442,-0.14003679,-0.41509378,-0.45009771,-0.27389851,-0.1281255,0.05820672,0.04285635,-0.13721988,-0.08671475,-0.13860218,-0.32439435,-0.41736588,-0.47205684,-0.39545694,-0.20040916,-0.02171645,-0.0644472,-0.06085803,JUNK
0.02559838,0.04458892,-0.16397466,-0.08631701,-0.0077337,-0.2917887,-0.07141821,-0.02383423,-0.0940484,-0.16126879,-0.08362022,-0.26151466,-0.21652,-0.23444188,-0.01966603,-0.18332067,-0.27424988,-0.14384431,0.03575307,-0.08131474,-0.03455512,0.05793077,-0.3623552,-0.34564683,-0.10301091,-0.23424861,-0.19338521,-0.26147336,-0.06058627,0.00210104,-0.02461965,0.01929881,-0.0076632,-0.41817498,-0.14016525,-0.41583428,-0.45153037,-0.27372727,-0.12645152,0.05781071,0.04406172,-0.13493724,-0.0854096,-0.13754256,-0.3250137,-0.4192256,-0.47572279,-0.39742008,-0.20150825,-0.02108255,-0.06444866,-0.05769471,JUNK
0.02620422,0.04579099,-0.16422531,-0.08632916,-0.00750469,-0.29344255,-0.07243167,-0.02324119,-0.08564229,-0.15770517,-0.08278948,-0.26085135,-0.21720575,-0.23427117,-0.01838847,-0.18306829,-0.27617887,-0.14549936,0.04357218,-0.0817732,-0.02993888,0.05778146,-0.36153248,-0.34790584,-0.10158361,-0.23444627,-0.19358853,-0.26103014,-0.05849904,-0.00089046,-0.02775071,0.02009136,-0.00391332,-0.41989797,-0.14010128,-0.41636354,-0.45280153,-0.27341053,-0.12456031,0.05713534,0.04498891,-0.1326261,-0.08479461,-0.13685496,-0.32552716,-0.42086214,-0.47942612,-0.3992233,-0.20222276,-0.0203679,-0.06438945,-0.05487264,REST
0.02747766,0.04739733,-0.16448054,-0.08625124,-0.00713683,-0.29492244,-0.07327205,-0.02259992,-0.0767983,-0.15390027,-0.08167931,-0.25987396,-0.21815781,-0.23399022,-0.01696602,-0.18271181,-0.27793846,-0.14707161,0.05155184,-0.0827299,-0.0249789,0.05892888,-0.3606714,-0.350472,-0.10001176,-0.23451675,-0.19368869,-0.26048493,-0.05658195,-0.00462556,-0.03170519,0.02139853,-0.00014829,-0.42177376,-0.13982362,-0.41663924,-0.45384979,-0.27294549,-0.12250796,0.0562215,0.0456394,-0.13034225,-0.08482293,-0.13651481,-0.32594478,-0.4222261,-0.48305172,-0.4008303,-0.20263569,-0.01958353,-0.06427011,-0.05237487,REST
0.02931831,0.04933931,-0.164711,-0.08607356,-0.00662874,-0.2962451,-0.07405962,-0.02197793,-0.06772976,-0.14997147,-0.08033282,-0.25866863,-0.21928403,-0.23357971,-0.01541137,-0.18225488,-0.27952462,-0.1485686,0.05953427,-0.08411432,-0.01982627,0.06122215,-0.35976765,-0.35320792,-0.09828981,-0.23444733,-0.19366041,-0.25981674,-0.0548424,-0.00893695,-0.03630415,0.02310216,0.0035398,-0.42374659,-0.13931823,-0.41663128,-0.45462435,-0.27233145,-0.12035871,0.05512206,0.04602978,-0.12814207,-0.08541351,-0.13647935,-0.32627559,-0.4232828,-0.48649001,-0.40221277,-0.20283985,-0.01874608,-0.06409327,-0.05017502,REST
0.03159425,0.05152559,-0.16488858,-0.0857918,-0.00598657,-0.2974259,-0.0749035,-0.02143902,-0.05866576,-0.14604561,-0.07880834,-0.25733638,-0.22047968,-0.23302567,-0.01374331,-0.1817055,-0.28093261,-0.15000129,0.06735668,-0.08584592,-0.01464573,0.0644307,-0.35882077,-0.3559629,-0.09641832,-0.23423235,-0.19348437,-0.25900972,-0.0532845,-0.01363953,-0.04134312,0.02505103,0.00704573,-0.42575011,-0.13858111,-0.41632575,-0.45509255,-0.27157277,-0.11818122,0.053899,0.04619148,-0.12607837,-0.08645885,-0.13669237,-0.32652715,-0.42401522,-0.4896456,-0.40335423,-0.20293057,-0.01787626,-0.06386331,-0.04824144,REST
0.03415415,0.05385026,-0.1649868,-0.08540738,-0.00522408,-0.29848027,-0.07589347,-0.02104445,-0.04983921,-0.14225163,-0.07717533,-0.25598517,-0.22163624,-0.23232137,-0.01198642,-0.18107609,-0.28215969,-0.15138496,0.074862,-0.08784001,-0.00960644,0.06826395,-0.3578369,-0.3585858,-0.09440564,-0.23387411,-0.1931489,-0.25805584,-0.05190988,-0.01854183,-0.04660439,0.02707373,0.01026033,-0.42771554,-0.13762029,-0.41572675,-0.45523962,-0.27068064,-0.11604765,0.05261867,0.04616626,-0.12419882,-0.08783446,-0.13709041,-0.32670772,-0.42442557,-0.49244112,-0.40425283,-0.20300433,-0.01700017,-0.06358772,-0.04654025,REST
0.03684156,0.05620214,-0.16498457,-0.08492887,-0.00436324,-0.29942477,-0.07709319,-0.0208499,-0.04147222,-0.1387146,-0.07550857,-0.25472507,-0.2226503,-0.23147011,-0.01017108,-0.18038414,-0.28320774,-0.15273996,0.08190692,-0.09001341,-0.00487158,0.07239607,-0.3568325,-0.36093909,-0.09227075,-0.23338334,-0.19265227,-0.25695804,-0.05071846,-0.02345867,-0.05187149,0.02899332,0.01307553,-0.42957944,-0.13645831,-0.41485628,-0.45507005,-0.26967537,-0.11403095,0.05134715,0.04600314,-0.12254384,-0.08940808,-0.13760871,-0.32682821,-0.42453524,-0.49482021,-0.40492257,-0.20315623,-0.01614988,-0.06327818,-0.04504024,REST
0.03950689,0.0584738,-0.1648664,-0.08436799,-0.0034283,-0.30027425,-0.07854094,-0.02090066,-0.03375822,-0.13554211,-0.07387792,-0.25365695,-0.22342959,-0.23047934,-0.00832713,-0.1796477,-0.28408092,-0.15408684,0.08837321,-0.09228376,-0.00058483,0.07650302,-0.35582852,-0.36290124,-0.09003418,-0.23277454,-0.19199787,-0.25572446,-0.04970546,-0.02821784,-0.05693752,0.03065079,0.01539901,-0.43128252,-0.13511907,-0.41374618,-0.45460308,-0.26857898,-0.1121926,0.05015039,0.04576042,-0.12114105,-0.09104781,-0.13818158,-0.32689551,-0.42437539,-0.49674705,-0.40538701,-0.20346108,-0.01535055,-0.062942,-0.0437092,REST
0.0420219,0.06057161,-0.16462655,-0.0837427,-0.00244948,-0.30104908,-0.08024845,-0.02122693,-0.02685414,-0.13282417,-0.07234678,-0.25286862,-0.22390388,-0.22936696,-0.00648861,-0.17888859,-0.28479293,-0.15544955,0.09417161,-0.09457922,0.00313411,0.08028292,-0.35485724,-0.36438605,-0.08772613,-0.23206931,-0.1911988,-0.25437546,-0.04886607,-0.03267341,-0.06162081,0.03191233,0.01715635,-0.43278283,-0.13363786,-0.41244194,-0.45387465,-0.2674211,-0.11058705,0.04908339,0.04549574,-0.12000671,-0.0926352,-0.13875282,-0.32691967,-0.42399049,-0.49821019,-0.4056831,-0.2039813,-0.01462824,-0.06258888,-0.04252239,REST
0.04428983,0.06242177,-0.16426846,-0.08307512,-0.00145907,-0.30177256,-0.08219919,-0.02184662,-0.02086992,-0.13062517,-0.07096445,-0.25242889,-0.22402705,-0.22815825,-0.00469004,-0.17813,-0.28536773,-0.15685192,0.09924757,-0.09683989,0.00619785,0.08348382,-0.35395622,-0.36534333,-0.08538204,-0.23129325,-0.19027473,-0.25293988,-0.04819296,-0.03671114,-0.06577298,0.03268442,0.01830017,-0.43405518,-0.13205446,-0.41099587,-0.45293307,-0.26623404,-0.10925515,0.04819203,0.04526461,-0.11914331,-0.09406964,-0.13927507,-0.3269107,-0.4234308,-0.49922016,-0.4058556,-0.20475742,-0.01400421,-0.06222725,-0.04146063,REST
0.0462531,0.06397746,-0.16380362,-0.08239054,-0.00049031,-0.30247462,-0.08435692,-0.02276488,-0.01586358,-0.12898229,-0.06976307,-0.25238398,-0.22378138,-0.22688538,-0.00296493,-0.17739581,-0.28584045,-0.15831675,0.10358477,-0.09902228,0.00855432,0.08592264,-0.35317001,-0.36576483,-0.08304181,-0.23047492,-0.1892508,-0.25145498,-0.04767712,-0.04025555,-0.06928673,0.03291975,0.01881335,-0.43509522,-0.13041225,-0.40946472,-0.45183381,-0.26505265,-0.10822418,0.04750753,0.04511544,-0.11854196,-0.09527646,-0.13971384,-0.32687917,-0.42274937,-0.49980652,-0.40595475,-0.20581019,-0.0134961,-0.06186668,-0.04051304,REST
0.04789444,0.06521903,-0.16325204,-0.08171549,0.00042488,-0.30318958,-0.0866652,-0.0239767,-0.01184008,-0.12790529,-0.06875572,-0.25275502,-0.22317767,-0.22558457,-0.00134473,-0.17670889,-0.28625572,-0.15986504,0.10720213,-0.10109599,0.01018701,0.08749642,-0.35254535,-0.36568147,-0.08074635,-0.2296434,-0.18815564,-0.24996376,-0.04730867,-0.04326675,-0.07209523,0.03261973,0.01870838,-0.43591893,-0.12875475,-0.4079048,-0.45063463,-0.26391184,-0.1075061,0.04704651,0.04508729,-0.11818226,-0.0962095,-0.14004847,-0.32683855,-0.42199802,-0.50001258,-0.40603131,-0.2071397,-0.01311435,-0.06151487,-0.03967558,REST
0.04923724,0.06615669,-0.16263998,-0.08107756,0.00125636,-0.30395931,-0.08906636,-0.02546481,-0.00875515,-0.12737817,-0.06793762,-0.25353962,-0.2222535,-0.22429596,0.00014174,-0.17609124,-0.28666806,-0.16151415,0.1101507,-0.10304687,0.01111352,0.08818612,-0.35213134,-0.36516267,-0.07853759,-0.22882801,-0.18702021,-0.24851352,-0.04707816,-0.04574262,-0.07417608,0.03183293,0.01802859,-0.43656141,-0.12712462,-0.40636954,-0.44939497,-0.2628445,-0.10709802,0.04680855,0.0452068,-0.11803404,-0.09685269,-0.14027268,-0.32680205,-0.42122397,-0.49989542,-0.40613505,-0.20872462,-0.01286406,-0.06117909,-0.03894924,REST
0.05034198,0.06682736,-0.16199878,-0.08050366,0.0019776,-0.30482829,-0.091492,-0.02720316,-0.00652001,-0.12736218,-0.06728702,-0.2547127,-0.22106987,-0.22306111,0.00146985,-0.17556244,-0.28713992,-0.16327687,0.11250889,-0.10487574,0.01138145,0.08805188,-0.35197434,-0.36430934,-0.07645563,-0.22805674,-0.18587577,-0.24715368,-0.04697769,-0.04771585,-0.07554863,0.03064636,0.01684068,-0.43707412,-0.12556155,-0.40490606,-0.44817045,-0.26187995,-0.10698403,0.0467766,0.04548682,-0.11806118,-0.09721964,-0.1403929,-0.32678357,-0.42046714,-0.49952045,-0.40631068,-0.21052642,-0.01274422,-0.06086649,-0.03834103,REST
0.0512964,0.06728962,-0.16136296,-0.08001905,0.00256608,-0.30584487,-0.09388836,-0.02915978,-0.00501227,-0.12780158,-0.0667699,-0.25623041,-0.21970475,-0.22192182,0.00261839,-0.17514026,-0.28773832,-0.16516219,0.11437444,-0.10659757,0.01106248,0.08721927,-0.35211655,-0.36324707,-0.07453869,-0.22735552,-0.18475316,-0.24593429,-0.04700198,-0.0492484,-0.07626901,0.02917515,0.01522917,-0.4375219,-0.1241032,-0.4035542,-0.44701108,-0.26104364,-0.10714059,0.04691669,0.04592211,-0.11822422,-0.09735021,-0.14042784,-0.32679904,-0.41975915,-0.49895746,-0.40659595,-0.21249802,-0.01275334,-0.06058735,-0.03786409,REST
0.05220453,0.06761725,-0.16076468,-0.07964356,0.00300712,-0.30705616,-0.096202,-0.0313012,-0.00408361,-0.12862468,-0.06634141,-0.25803396,-0.21824491,-0.22091398,0.00357443,-0.17483681,-0.28852817,-0.16717204,0.11585733,-0.10823419,0.01024722,0.08586667,-0.35259083,-0.36210975,-0.07281532,-0.2267445,-0.1836783,-0.24489909,-0.04714593,-0.05042293,-0.07642093,0.02755297,0.0132927,-0.43797261,-0.12277589,-0.40234002,-0.44595662,-0.26035145,-0.10753253,0.04718563,0.04649751,-0.11848194,-0.09730288,-0.14040238,-0.32686135,-0.41911787,-0.49827373,-0.40701565,-0.21457872,-0.01288168,-0.06034853,-0.03753163,REST
0.05317574,0.06789023,-0.16023321,-0.07939211,0.00329175,-0.30850649,-0.09840675,-0.03359119,-0.00357472,-0.12975246,-0.06595363,-0.26005566,-0.21677877,-0.22006851,0.00433079,-0.17466068,-0.28957081,-0.16930334,0.11707066,-0.10981529,0.0090353,0.08419794,-0.35341942,-0.36103296,-0.0713077,-0.22623968,-0.18267402,-0.24408655,-0.04740732,-0.05133635,-0.07610936,0.02591402,0.0111305,-0.43849412,-0.1216002,-0.40127876,-0.44503754,-0.25981256,-0.10812105,0.0475304,0.04718547,-0.11879463,-0.09715012,-0.1403465,-0.32698229,-0.41855082,-0.49753323,-0.40758321,-0.21670513,-0.01311899,-0.06015824,-0.03735909,REST
0.05431032,0.06818868,-0.15978871,-0.07927269,0.00341821,-0.31023315,-0.10049155,-0.03599445,-0.00332588,-0.13110182,-0.06555885,-0.2622245,-0.21538574,-0.21940719,0.00488766,-0.17461516,-0.29091823,-0.17154783,0.11812273,-0.11137249,0.0075303,0.08242036,-0.35461083,-0.36014017,-0.07002792,-0.22585066,-0.18175778,-0.24352595,-0.04778544,-0.0520902,-0.07545078,0.02438,0.0088375,-0.4391467,-0.12058863,-0.40037367,-0.44427118,-0.25942779,-0.10886601,0.04789357,0.0479492,-0.11912724,-0.09696949,-0.14029057,-0.327171,-0.41805446,-0.49679086,-0.40829891,-0.21881582,-0.01345321,-0.06002446,-0.03735814,REST
0.05568959,0.06858233,-0.15944465,-0.07928602,0.00339246,-0.31226271,-0.10246515,-0.03847767,-0.00318882,-0.13259168,-0.06511603,-0.26447085,-0.2141328,-0.21894304,0.00525192,-0.17469847,-0.29260916,-0.17389257,0.11910901,-0.11293689,0.00583082,0.08072126,-0.35615912,-0.35953373,-0.06897833,-0.22558081,-0.18094142,-0.24323586,-0.04828126,-0.05278522,-0.07456493,0.02304593,0.00649406,-0.43997848,-0.11974473,-0.39961624,-0.44366416,-0.25918922,-0.10972872,0.04821639,0.04874566,-0.11945121,-0.09683751,-0.14026377,-0.32743427,-0.41761619,-0.49609038,-0.40915021,-0.22085458,-0.01387372,-0.0599557,-0.03754105,REST
0.05736527,0.06912345,-0.15920416,-0.07942505,0.00322686,-0.31461057,-0.10434303,-0.04101392,-0.00303784,-0.13414676,-0.06459639,-0.26673216,-0.21306753,-0.21867891,0.00543717,-0.17490371,-0.2946659,-0.17632219,0.12010554,-0.11453637,0.00402569,0.07924555,-0.35804316,-0.35928655,-0.06815106,-0.22542736,-0.18023127,-0.24322318,-0.04889663,-0.05351317,-0.07356686,0.02197001,0.00416043,-0.44102025,-0.11906356,-0.39898801,-0.44321394,-0.25908118,-0.1106743,0.04844368,0.04952959,-0.11974543,-0.09682241,-0.14029144,-0.32777545,-0.41721654,-0.4954634,-0.41011226,-0.22277363,-0.01437113,-0.05995944,-0.03791651,REST
0.05935183,0.06984294,-0.15905853,-0.07967462,0.00294053,-0.31727463,-0.10616997,-0.04358084,-0.00277479,-0.1356995,-0.0639833,-0.26895592,-0.21221292,-0.21860626,0.0054647,-0.17521867,-0.29709041,-0.1788172,0.12116641,-0.11619137,0.00219047,0.07808116,-0.36022678,-0.35943526,-0.06752732,-0.2253809,-0.17962776,-0.24348123,-0.04963379,-0.05435204,-0.07255897,0.02116774,0.00187331,-0.44228125,-0.11853166,-0.39846191,-0.44290811,-0.25908017,-0.11167266,0.04852682,0.05025768,-0.11999674,-0.09697852,-0.14039108,-0.32819244,-0.41683036,-0.49492937,-0.41114947,-0.22453523,-0.01493649,-0.06004091,-0.0384864,REST
0.06162357,0.07074645,-0.15898985,-0.08001331,0.00255736,-0.32023823,-0.10799124,-0.0461614,-0.00233478,-0.13719349,-0.06327602,-0.27110296,-0.21156631,-0.21870717,0.00536003,-0.17562719,-0.29986373,-0.18135664,0.12232001,-0.11791553,0.00038299,0.07724641,-0.36265969,-0.35997951,-0.06708045,-0.22542697,-0.17912713,-0.24399203,-0.0504956,-0.05536336,-0.07162713,0.02060768,-0.00035754,-0.44374892,-0.11813006,-0.39800572,-0.44272798,-0.25915757,-0.11270078,0.04842582,0.05089143,-0.12019984,-0.09734172,-0.14057273,-0.3286787,-0.4164305,-0.49449578,-0.41221839,-0.22611465,-0.01556345,-0.06020366,-0.03924819,REST
0.06411804,0.07181599,-0.15896797,-0.08041188,0.00210666,-0.32345483,-0.10983903,-0.04872848,-0.00168165,-0.13858242,-0.0624877,-0.27314705,-0.21109943,-0.21895207,0.00515805,-0.17610724,-0.30293569,-0.18390983,0.12357211,-0.11971198,-0.00135584,0.07668907,-0.36528,-0.36087784,-0.06677233,-0.225545,-0.17871547,-0.24472141,-0.05148285,-0.05658788,-0.07083696,0.02021584,-0.00254339,-0.44538119,-0.1178258,-0.39757818,-0.44265255,-0.25926951,-0.11373314,0.04811281,0.05140338,-0.12035436,-0.09792522,-0.1408302,-0.32921046,-0.41598308,-0.49416476,-0.41326398,-0.22748278,-0.01624097,-0.0604454,-0.04019093,REST
0.06673458,0.07300764,-0.15895738,-0.08083694,0.00162,-0.32687074,-0.1117584,-0.05127192,-0.00081695,-0.139832,-0.06164654,-0.27507591,-0.21076159,-0.21930428,0.00489474,-0.17663428,-0.30624402,-0.18645465,0.12490225,-0.12157649,-0.00300262,0.07628974,-0.36801761,-0.36205733,-0.06656143,-0.2257102,-0.17837922,-0.24562854,-0.0525957,-0.05804777,-0.0702334,0.0198798,-0.00472091,-0.44712219,-0.11758813,-0.39714226,-0.44264957,-0.25938007,-0.11475677,0.0475707,0.0517744,-0.12046736,-0.0987238,-0.14115466,-0.32976803,-0.41546261,-0.49391806,-0.41423386,-0.22863586,-0.01696224,-0.06076177,-0.04129966,REST
0.06934588,0.07425807,-0.15891667,-0.08125047,0.0011315,-0.33041579,-0.11377725,-0.05378675,0.00022784,-0.14091735,-0.06079111,-0.27688849,-0.21048366,-0.21972036,0.00460946,-0.17718054,-0.30970857,-0.18896778,0.12626985,-0.12349567,-0.00454789,0.07587478,-0.37079576,-0.36341617,-0.06640159,-0.22589384,-0.17810176,-0.24666262,-0.05383116,-0.05974659,-0.06984112,0.01945958,-0.00694352,-0.44889763,-0.11738115,-0.39665926,-0.44268849,-0.25944915,-0.11576045,0.04679643,0.05199932,-0.12054942,-0.09971326,-0.14152834,-0.33032435,-0.41484407,-0.49373406,-0.41507465,-0.22957534,-0.01771749,-0.06114208,-0.04255275,REST
